GRK_GALA11_0_2|1|5|30|25.8|33.32609|2975|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|11|1
GRK_GALA11_0_3|1|5|30|25.8|33.32609|2975|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|11|1
GRK_GALA11_0_4|1|5|30|25.8|33.32609|2975|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|11|1
GRK_GALA11_0_5|1|5|30|25.8|33.32609|2975|3500|5|0.4485|336.7618|3|1|0.2|1.1|0.1|5|6|19|6|11|1
GRK_GALA146_4_1|1|10|35.55556|17|208|8034.335|9177.215|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|146|1
GRK_GALA49_1_1|1|5|55|31|81.13889|7805|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|49|1
GRK_GALA49_1_2|1|5|55|31|81.13889|7805|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|49|1
GRK_GALA91_2_1|1|7|35|30.45|60.55556|5755|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|91|1
GRK_GALA91_2_2|1|7|35|30.45|60.55556|5755|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|91|1
GRK_GALA91_2_3|1|7|35|30.45|60.55556|5755|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|91|1
GRK_GALA91_2_4|1|7|35|30.45|60.55556|5755|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|91|1
GRK_GUQE12_0_1|1|5|55|31.65|85.735|9935|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|12|1
GRK_GUQE12_0_2|1|5|55|31.65|85.735|9935|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|12|1
GRK_GUQE12_0_3|1|5|55|31.65|85.735|9935|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|12|1
GRK_GUQE12_0_4|1|5|55|31.65|85.735|9935|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|12|1
GRK_GUQE12_0_5|1|5|55|31.65|85.735|9935|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|12|1
GRK_GUQE128_3_1|1|10|21.38889|20|154|6416.667|29090.91|5|0.4485|336.7618|18|1|0.4|1.15|0.15|5|6|4|23|128|1
GRK_GUQE50_1_1|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_2|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_3|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_4|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_5|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_6|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_7|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_8|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_9|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_10|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_11|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
